Scalar,ROI,Modality,Median,1-Percentile,25-Percentile,75-Percentile,99-Percentile,Mean,Std,Max,Min
dyy_norm,CSF,bssfp,0.05451140291214565,0.03779304394556592,0.046744468216290025,0.06657820302000189,0.3876573468492315,0.06576235334453669,0.056100023229596126,0.3882759709166059,0.0357232501167836
dyy_norm,CSF,dwi-tensor,0.023222148968797048,0.0169649414737001,0.01988950195847925,0.03220216789269655,0.0454937946049449,0.02710466299811954,0.008671277475789555,0.0454937946049449,0.0169649414737001
dyy_norm,CSF,pc-bssfp,0.0675290979195666,0.03666205392750468,0.0567954956274624,0.08234131788899005,0.3830885637115125,0.076364827982561,0.05508822768051533,0.3996824795910079,0.0348335961200022
dyy_norm,CSF,t1w,0.050203354194577096,0.0355649919614178,0.0413229511141906,0.06904205081832004,0.3968198321301805,0.06524316539098077,0.06008242646974588,0.3968198321301805,0.0355649919614178
dyy_norm,GM,bssfp,0.039224439203112804,0.02593381598684872,0.03252531031638993,0.0492070446274345,0.07277995349692391,0.04167979640267756,0.011701302222398091,0.0734426663724333,0.0250627580336225
dyy_norm,GM,dwi-tensor,0.0203230452013718,0.016142093187218,0.017689629737539226,0.0258802849619955,0.0411337294669144,0.02312255871642618,0.00710538309497348,0.0411337294669144,0.016142093187218
dyy_norm,GM,pc-bssfp,0.046150055128867495,0.0270981531301644,0.03479496132762755,0.055520381366700344,0.07281892561567326,0.046238995598498256,0.012341108073130807,0.0763231358871384,0.0268360216120858
dyy_norm,GM,t1w,0.0329901468292505,0.0220228071291577,0.026296602608445598,0.0458428867004221,0.0750570647465319,0.038445529469727464,0.01463125829286676,0.0750570647465319,0.0220228071291577
dyy_norm,WM,bssfp,0.03628682296442095,0.024318545804298493,0.02804538807860705,0.047139034340351826,0.08123345636424589,0.040501787173182355,0.015204045095141904,0.081969200036306,0.0241935802435544
dyy_norm,WM,dwi-tensor,0.02013867644897025,0.01656796644027,0.018271764247130725,0.03320492254245243,0.0484619700375006,0.025451330611048407,0.010170499919842091,0.0484619700375006,0.01656796644027
dyy_norm,WM,pc-bssfp,0.0359986853281828,0.024860192918428215,0.030089435895517675,0.039995989931813525,0.052522017246450996,0.03561517606697223,0.006183702730641035,0.0535966482818885,0.0246822963407536
dyy_norm,WM,t1w,0.02699279188074435,0.021395139448899,0.022936604471928253,0.036320131354645326,0.0738070410773486,0.03289008187576327,0.015137922536529602,0.0738070410773486,0.021395139448899
dyz_norm,CSF,bssfp,0.05014314678478015,0.03791510092981171,0.04347492484475478,0.06517382925200901,0.09567767045370616,0.057377929488681145,0.01695236165281446,0.0971336066859799,0.0377187073845144
dyz_norm,CSF,dwi-tensor,0.023769040729700902,0.0169564240754955,0.0202455629977194,0.02879859185933755,0.0496721208303612,0.02671308356725264,0.008555542568023457,0.0496721208303612,0.0169564240754955
dyz_norm,CSF,pc-bssfp,0.06385691192097584,0.0393516475766408,0.0552330792760025,0.0774858479083931,0.11679112006375614,0.06735628249936863,0.020287793782085853,0.1169114423515668,0.0392383127301987
dyz_norm,CSF,t1w,0.0482834291406484,0.030175562297948,0.0361080848362437,0.069811270498217,0.127143501725457,0.05614990300218068,0.024284355170497644,0.127143501725457,0.030175562297948
dyz_norm,GM,bssfp,0.04910233161532,0.04008010034814791,0.04668297946228438,0.05457489418295253,0.08427292560831286,0.0526406293006137,0.010312518085089517,0.0862317633968652,0.0390713278785187
dyz_norm,GM,dwi-tensor,0.0223605135135859,0.0169578671670321,0.020125078591488276,0.030889139220316948,0.0548455663454042,0.026891971299568974,0.009781234445346586,0.0548455663454042,0.0169578671670321
dyz_norm,GM,pc-bssfp,0.059112568959816855,0.04204785663912985,0.04850071997134275,0.06720039765321575,0.10318347716890643,0.06143965384880607,0.015327856325929744,0.1060980828834095,0.0409921863406098
dyz_norm,GM,t1w,0.0418298729133767,0.032318252444644,0.03769431244394825,0.056292813857960505,0.0878224119604931,0.047171125816477616,0.013242859447533362,0.0878224119604931,0.032318252444644
dyz_norm,WM,bssfp,0.06972910270919594,0.05913721473260727,0.06611789138201613,0.0736554923849622,0.08150362711154416,0.06996721824579111,0.005698784435496886,0.0827830743612269,0.059075683871026
dyz_norm,WM,dwi-tensor,0.027218112017439698,0.0227015475670605,0.02426353646316775,0.0375240980269187,0.0616110564949527,0.032560934445951484,0.010849289953683136,0.0616110564949527,0.0227015475670605
dyz_norm,WM,pc-bssfp,0.0860707772584616,0.07029607219609647,0.07648888792613556,0.09337125501594992,0.11514315094704806,0.08687171837308368,0.01225279261817857,0.1158334408054726,0.0696329022546979
dyz_norm,WM,t1w,0.0587378144549335,0.048983666549146,0.05609348920538972,0.06780362766659609,0.0790326076932395,0.06139502642372105,0.00819758380146034,0.0790326076932395,0.048983666549146
dzz_norm,CSF,bssfp,0.0544507650957516,0.03868299132031608,0.045342437396569374,0.06550639642431938,0.09180926130564739,0.0561815600782459,0.012494480451017035,0.0928976497860414,0.0369719354126609
dzz_norm,CSF,dwi-tensor,0.023075009247407997,0.016082837268718,0.019933378226309226,0.03057930054466155,0.0454339237786398,0.02520327539827805,0.007167970937664708,0.0454339237786398,0.016082837268718
dzz_norm,CSF,pc-bssfp,0.062331709010227845,0.037171906287604785,0.0532418675819001,0.07772976083613023,0.09425769899172005,0.06434528660909956,0.015869347304397773,0.0992669082384368,0.0349954744053013
dzz_norm,CSF,t1w,0.05077450625303905,0.0324206028833139,0.04037548093075498,0.06912340014482825,0.1048735181269196,0.05539689802873168,0.018913642246478346,0.1048735181269196,0.0324206028833139
dzz_norm,GM,bssfp,0.03876820459607305,0.025941030903895535,0.032741115030991676,0.049622756863459724,0.08063229395849297,0.04207841876524797,0.012408624493028583,0.0815432078154603,0.0250757421703759
dzz_norm,GM,dwi-tensor,0.0226075430981676,0.0177297597594941,0.0197145053367144,0.03426020555077312,0.0509587596733102,0.02749052552338203,0.009918411036969924,0.0509587596733102,0.0177297597594941
dzz_norm,GM,pc-bssfp,0.04105415587965695,0.025577104144703204,0.035740240140353,0.048317350980220976,0.06887537775434288,0.04304612959150072,0.011318828353270343,0.072513888531318,0.0247217516807352
dzz_norm,GM,t1w,0.03338209697973525,0.0217200861170753,0.0266384969765383,0.05106388758189485,0.083961137155645,0.04018884841996253,0.016514661876916633,0.083961137155645,0.0217200861170753
dzz_norm,WM,bssfp,0.03671824255421745,0.023978282509502936,0.0260442130491862,0.0484195605743796,0.0768591755133633,0.04111039775328746,0.01667503099265216,0.0771300988516309,0.0238428484483656
dzz_norm,WM,dwi-tensor,0.03015116559649315,0.0178530686608447,0.0237030465418973,0.04509608022988025,0.0632519631698611,0.034632445248933885,0.01335365810263084,0.0632519631698611,0.0178530686608447
dzz_norm,WM,pc-bssfp,0.0319621929024366,0.022860241278967464,0.026844308761065423,0.03882676602168693,0.0501656904122615,0.03433957954149823,0.008268568781305214,0.0512168986814415,0.0225142428868602
dzz_norm,WM,t1w,0.0341369239204474,0.0198937003873904,0.024678501069415475,0.048090325812385024,0.0828476307661619,0.039934794945754686,0.0200519219664398,0.0828476307661619,0.0198937003873904
fa,CSF,bssfp,0.2401644607965931,0.18028596551312512,0.21453818855944012,0.25168394260814125,0.29572115099366075,0.2363125243753752,0.02895534034929781,0.2976636624256997,0.179629696738015
fa,CSF,dwi-tensor,0.11562171078121715,0.0758602597021469,0.10457073421082061,0.1474692385227963,0.3486705598444527,0.14467526815443094,0.07185452198667362,0.3486705598444527,0.0758602597021469
fa,CSF,pc-bssfp,0.2792629211506019,0.18069861197906462,0.2173495677723228,0.3486825809963286,0.44647583917007266,0.28950529684527493,0.07543935357950181,0.4470334873283324,0.1691419216551608
fa,CSF,t1w,0.1830668087001941,0.130167813123411,0.16953207565129108,0.23698212195963808,0.3658879623657821,0.21115235523857642,0.06879843064318894,0.3658879623657821,0.130167813123411
fa,GM,bssfp,0.21467246020171535,0.15734801621278544,0.18530549220581735,0.23045893860970845,0.3829342683519918,0.22408587113267656,0.05830934045101723,0.3854244453969293,0.1563642390256859
fa,GM,dwi-tensor,0.15151870693624986,0.0845809697153887,0.09511446089449052,0.21365900067807558,0.4320575808331959,0.1772340796654987,0.09750691175712049,0.4320575808331959,0.0845809697153887
fa,GM,pc-bssfp,0.23905946291209895,0.14114954412204073,0.19347110633088613,0.3013661687757649,0.3817902635224007,0.24348473898945813,0.06926381218736401,0.3825463683771578,0.1382855514173924
fa,GM,t1w,0.16013289876631354,0.1199360234473408,0.13664172979687866,0.23806240578134613,0.4987852197679055,0.2176016231452041,0.119916281265576,0.4987852197679055,0.1199360234473408
fa,WM,bssfp,0.1769914072551072,0.14545609481543906,0.1663543623317506,0.23582594968348947,0.41971774679208695,0.21266413605677995,0.07295828745915865,0.4239016135190867,0.1442075495981185
fa,WM,dwi-tensor,0.17520244816712283,0.1023040031407711,0.1165979831516782,0.24610400284455583,0.3936092725126663,0.192443532808812,0.08211691297768763,0.3936092725126663,0.1023040031407711
fa,WM,pc-bssfp,0.21354225573973185,0.1560389435070131,0.18790574496008977,0.24442303099046409,0.3042315875435178,0.21859470651785942,0.040235914164755866,0.3059984748635355,0.1546212202866916
fa,WM,t1w,0.15240015403898305,0.1132694930495201,0.13102623027692556,0.21397959682050757,0.4866016410820227,0.20575853884040213,0.1107568383522821,0.4866016410820227,0.1132694930495201
md,CSF,bssfp,0.150741807283901,0.10085312418479873,0.12746153920855668,0.17039318604583312,0.437866618018832,0.15727973829301106,0.05571045294963275,0.4517059945152039,0.098621873753483
md,CSF,dwi-tensor,0.059353459230591404,0.0450245849999323,0.054020324447048754,0.0877842936940524,0.1070007523857847,0.0687828340286669,0.019253487206709333,0.1070007523857847,0.0450245849999323
md,CSF,pc-bssfp,0.16971275924019064,0.10247098655037075,0.1439273013891246,0.2155520935269209,0.5221445720560518,0.1855387151615058,0.07281318491559526,0.5329998551854891,0.0919495855120113
md,CSF,t1w,0.1421976228634775,0.0833800907054221,0.1117647873173945,0.16481665104604046,0.4568678645780551,0.1485948142045188,0.06210062291995261,0.4568678645780551,0.0833800907054221
md,GM,bssfp,0.1069678362438129,0.06636897480593545,0.09323613321983475,0.14678388060878936,0.18844623341887587,0.11960953003417932,0.03510719169827346,0.190356074033919,0.0651811459231632
md,GM,dwi-tensor,0.0648558544418206,0.0499103819939254,0.0563671401149843,0.0944507126100804,0.1456638905196598,0.07695754735801416,0.02795816152638193,0.1456638905196598,0.0499103819939254
md,GM,pc-bssfp,0.1158049082977731,0.065860611893306,0.08951908070798217,0.164612814631744,0.2106313201069115,0.12826064301017753,0.043417369485719365,0.2192365704566279,0.0632843826737541
md,GM,t1w,0.0973080389009803,0.0612266017967148,0.07596160519575655,0.134281163410961,0.2022608690384796,0.11278921910531046,0.04447465281361548,0.2022608690384796,0.0612266017967148
md,WM,bssfp,0.1009914685491124,0.049088010340046666,0.05985215610156,0.15086721287135765,0.23883202960518893,0.1143802433820043,0.05831415088410191,0.2394215823435535,0.0474707651177092
md,WM,dwi-tensor,0.08205673945321285,0.0451620870660661,0.06596059746317876,0.13419571392108642,0.1848749683015029,0.09750759013359558,0.042596629015431556,0.1848749683015029,0.0451620870660661
md,WM,pc-bssfp,0.08426455129955375,0.040163435316504875,0.0560331775256771,0.10698363712239145,0.13865156752809013,0.08531010706339967,0.030819652973827105,0.1389646199248106,0.0396665598776274
md,WM,t1w,0.0877059422824703,0.0404544507678622,0.057127049286794476,0.1203548916794781,0.2510649481757163,0.10744629898377342,0.06589543689086326,0.2510649481757163,0.0404544507678622
ad,CSF,bssfp,0.1217121548896373,0.08225195995790269,0.10614823093275813,0.14547518703450657,0.32511472970548716,0.13689919000098708,0.051138333650488796,0.3409381857667555,0.0783061764250489
ad,CSF,dwi-tensor,0.0512636406943157,0.03705543289392,0.046015604552581746,0.0559935701692554,0.091462026704719,0.05478102276299257,0.014725400338539535,0.091462026704719,0.03705543289392
ad,CSF,pc-bssfp,0.12779342800026977,0.08562633951440053,0.11237604108575328,0.18191257488427248,0.3407355209478949,0.15041736131860098,0.054763514471472985,0.3465697299434764,0.082641171952677
ad,CSF,t1w,0.11512037685642765,0.073078962173562,0.09228614798573215,0.14445108085856576,0.3362841334672868,0.12907469221955312,0.05426334609195741,0.3362841334672868,0.073078962173562
ad,GM,bssfp,0.09559783694308699,0.0626215894391472,0.0815935127166692,0.12729664378294026,0.201690488946756,0.10321175334677003,0.030288165122280466,0.2102140921535586,0.0601931105844518
ad,GM,dwi-tensor,0.04668117649700365,0.0364219329131619,0.04143358734106147,0.05780976801742467,0.0798420071275165,0.051121521869822495,0.012918174405033914,0.0798420071275165,0.0364219329131619
ad,GM,pc-bssfp,0.09118098447949474,0.06514249021218872,0.08271226024997197,0.1206476351215781,0.22582351682804552,0.10324904316118885,0.03230183666879671,0.2327817073411366,0.0631568750355117
ad,GM,t1w,0.0802549114356542,0.0561730213077254,0.0684204282973619,0.12016091541255665,0.1983323902299528,0.09506546887215349,0.0345639750125021,0.1983323902299528,0.0561730213077254
ad,WM,bssfp,0.0916907404651286,0.06328916615984542,0.06871019123948882,0.11737465834028671,0.16678429200559283,0.09921979219409874,0.03252821609010416,0.1670105990889716,0.0629108006087254
ad,WM,dwi-tensor,0.04438121011638285,0.0320001613797886,0.03808028417220083,0.07912746541160108,0.1105000856515425,0.05767623012993751,0.025952061807359653,0.1105000856515425,0.0320001613797886
ad,WM,pc-bssfp,0.07551463513180495,0.06574648366097895,0.07133165135569389,0.08906275248309445,0.11775157431591578,0.08157258437943575,0.014706491763878142,0.1178939532932382,0.0656950961967671
ad,WM,t1w,0.08123853589234731,0.0526309216263828,0.059243365235046974,0.09940510586061677,0.1773580154754649,0.09135141907866504,0.04089762632978163,0.1773580154754649,0.0526309216263828
rd,CSF,bssfp,0.17018840755269354,0.11806874847746898,0.14616519684176404,0.20043100955596932,0.4706858172169102,0.18008484659982754,0.05904048480045095,0.4712714995058202,0.1135377929203239
rd,CSF,dwi-tensor,0.07254901929863936,0.0523729866360875,0.06254086398326433,0.09490132123537018,0.1335891991792522,0.08057033898122345,0.02186081882791313,0.1335891991792522,0.0523729866360875
rd,CSF,pc-bssfp,0.2058561667001013,0.11883830994431731,0.1732618934437908,0.25820043988417635,0.43801407261219927,0.21729848529600393,0.06719864056101618,0.440467584957546,0.1066584190065099
rd,CSF,t1w,0.16483867866055008,0.0924083458589258,0.13437021398222054,0.18156927030728937,0.3678625920635489,0.1642660663601351,0.04895001660309381,0.3678625920635489,0.0924083458589258
rd,GM,bssfp,0.1339805773375071,0.08939818816553782,0.11637587458031012,0.17413153711338378,0.24408928773269326,0.1475024424684511,0.041301754562891375,0.2464723065285613,0.0842620399393773
rd,GM,dwi-tensor,0.08465269025121636,0.0624962750553201,0.07041442772793068,0.12603526573490845,0.1967005473367161,0.1000932083121562,0.03765938286289373,0.1967005473367161,0.0624962750553201
rd,GM,pc-bssfp,0.14739771106416322,0.08303611773572107,0.1146671903109777,0.2021617182793955,0.34700406751204715,0.16192056688503606,0.05813319191857401,0.3570995909499767,0.0799809364313146
rd,GM,t1w,0.12332080468478676,0.0723517284251095,0.09682963332015525,0.1548908654619684,0.263996301103278,0.1362090258124176,0.05370676416825947,0.263996301103278,0.0723517284251095
rd,WM,bssfp,0.1269706736604984,0.07344996117278067,0.087250045380281,0.18712353895800266,0.30196125091035336,0.14606533956575876,0.06717303156689962,0.302488507054181,0.0713657792710079
rd,WM,dwi-tensor,0.12125430835022,0.0744739091318904,0.09819032579701259,0.18232598486133214,0.2482121919079438,0.13870179629299018,0.052020564639479384,0.2482121919079438,0.0744739091318904
rd,WM,pc-bssfp,0.13128641296796612,0.0726069343914052,0.08904280097785891,0.15975212554814563,0.21175564035886696,0.12902667235491766,0.040653400162220875,0.2172015230257222,0.0719264641031742
rd,WM,t1w,0.1102915622453691,0.0631986336928577,0.07744624007538728,0.1453170492502444,0.3135381698232509,0.13503355204975576,0.07822701751375812,0.3135381698232509,0.0631986336928577
inclination,CSF,bssfp,0.4544793671288285,0.40505372957121905,0.4361132843158194,0.483833901669923,0.5246336632754467,0.46048635771073587,0.031298272711417,0.5410089189943027,0.4031437379816439
inclination,CSF,dwi-tensor,0.3801449030642713,0.3206181640159153,0.3616135649148364,0.39084959765490207,0.4644726084299905,0.3785512200586471,0.0314706964101785,0.4644726084299905,0.3206181640159153
inclination,CSF,pc-bssfp,0.4908155364028995,0.43734844358701674,0.4774573262118304,0.5069443542362084,0.5615090798872576,0.4908179833623146,0.02849255832112341,0.5741524063085608,0.4366924652760323
inclination,CSF,t1w,0.46533113670975024,0.4033834401446862,0.44328420286537307,0.4867764628529545,0.5254683458658131,0.4653719020641006,0.02917394643629556,0.5254683458658131,0.4033834401446862
inclination,GM,bssfp,0.4504315759155605,0.40186197613310487,0.4314158754791486,0.4790770153858509,0.5187985891318427,0.45678158815652703,0.03138991939332505,0.5202704812875724,0.3995182768770688
inclination,GM,dwi-tensor,0.34691347315531895,0.2976824872236381,0.3379965986694429,0.3643050799508253,0.410905411872381,0.35020371845651865,0.026609449321034862,0.410905411872381,0.2976824872236381
inclination,GM,pc-bssfp,0.47570244571812964,0.4247364936289688,0.45865990012550945,0.49308245082962565,0.5408773924561214,0.4766548609188429,0.028357992620913222,0.541994363223996,0.4215704020294071
inclination,GM,t1w,0.41324578685559343,0.3675655229588099,0.40226526361408155,0.43101849860272773,0.4741727242801567,0.4212379912887602,0.028402593658172152,0.4741727242801567,0.3675655229588099
inclination,WM,bssfp,0.45195512478969685,0.36520516421590843,0.40686513339148117,0.4861902999654799,0.5585209597465092,0.45071749700353836,0.05080369746399188,0.5646455256632964,0.3648515799382728
inclination,WM,dwi-tensor,0.30977242804141875,0.24808245246194,0.2711225615298137,0.34290595373950483,0.4489585645288047,0.31419307107860706,0.0505089714109874,0.4489585645288047,0.24808245246194
inclination,WM,pc-bssfp,0.4455602071058756,0.3805908143698625,0.41797821770178983,0.48428707808758614,0.5278192355666428,0.452074414242416,0.04060338495055314,0.5367161812331136,0.3775475474456322
inclination,WM,t1w,0.47358143798049845,0.3504828714148054,0.41990818727680246,0.49467536373873067,0.5462259138438774,0.45804776468582903,0.05283709449216216,0.5462259138438774,0.3504828714148054
azimuth,CSF,bssfp,1.5202402483285964,1.400936935017034,1.488290909404378,1.5651089733968861,1.7600875604653952,1.538895774536858,0.08188403922696047,1.8139991518657097,1.397186774593823
azimuth,CSF,dwi-tensor,1.2942089200430837,1.171792515529668,1.2535097467105811,1.3791550261419803,1.6928587629758949,1.3234823014864365,0.10343141090489,1.6928587629758949,1.171792515529668
azimuth,CSF,pc-bssfp,1.552532217618094,1.4831992530985783,1.5233810384356978,1.6455314617690637,1.8448938133230606,1.5857342883375338,0.08876626397801442,1.88643530914848,1.480638504674331
azimuth,CSF,t1w,1.4864111725255662,1.3589745116765404,1.417267615397914,1.5480674355038602,1.6394745435534477,1.490205703857406,0.07525632705265686,1.6394745435534477,1.3589745116765404
azimuth,GM,bssfp,1.7227700786008417,1.5145104325274423,1.638378085637009,1.845480951705929,6.829385151307525,1.9614285011076078,0.94737916562439,8.02503905806523,1.5113719324224868
azimuth,GM,dwi-tensor,1.4394201463976648,1.1735722007208615,1.3821666231070981,1.5996272442695523,12.306022079302853,1.8571901750120896,1.8209157305058217,12.306022079302853,1.1735722007208615
azimuth,GM,pc-bssfp,1.755129016855459,1.540899489621209,1.694487344625063,1.924286078094528,5.81131088369009,2.0025350072440298,0.8707683993165126,7.959300098412689,1.5331398244157322
azimuth,GM,t1w,1.6191457990874483,1.4522791302629674,1.5322969200852434,1.7331660091958652,7.202650946322261,1.86000527367588,0.9695228520388507,7.202650946322261,1.4522791302629674
azimuth,WM,bssfp,2.0498469865136304,1.5729725295533254,1.8208136377571353,2.2696252947763274,29.89177284250206,3.4135903828340854,5.362774580458945,36.41076972465241,1.5382979377785628
azimuth,WM,dwi-tensor,1.6384075565111367,1.13425055274352,1.4196321316057292,1.8712765704403005,61.05011678479462,3.9311872065593327,10.009641290564423,61.05011678479462,1.13425055274352
azimuth,WM,pc-bssfp,2.1024280123216936,1.6004811262882306,1.868050981986081,2.3865117335106745,24.048234456012384,3.3474990769904065,4.777430485863049,35.55162741792888,1.5948669082704714
azimuth,WM,t1w,1.9995247256732316,1.4720102992940949,1.8375545587258246,2.2944800572065214,32.23393222080017,3.4928356592287355,5.450732416051241,32.23393222080017,1.4720102992940949
